product_relation_key,store_name
Prk-143,DE
Prk-143,US
Prk-15,AT
Prk-15,DE
Prk-15,US
Prk-16,AT
Prk-16,DE
Prk-16,US
Prk-17,AT
Prk-17,DE
Prk-17,US
Prk-18,AT
Prk-18,DE
Prk-18,US
Prk-19,AT
Prk-19,DE
Prk-19,US
Prk-2,AT
Prk-2,DE
Prk-2,US
Prk-20,AT
Prk-20,DE
Prk-20,US
Prk-21,AT
Prk-21,DE
Prk-21,US
Prk-22,AT
Prk-22,DE
Prk-22,US
Prk-23,AT
Prk-23,DE
Prk-23,US
Prk-24,AT
Prk-24,DE
Prk-24,US
Prk-25,AT
Prk-25,DE
Prk-25,US
Prk-26,AT
Prk-26,DE
Prk-26,US
Prk-27,AT
Prk-27,DE
Prk-27,US
Prk-28,AT
Prk-28,DE
Prk-28,US
Prk-29,AT
Prk-29,DE
Prk-29,US
Prk-3,AT
Prk-3,DE
Prk-3,US
Prk-30,AT
Prk-30,DE
Prk-30,US
Prk-31,AT
Prk-31,DE
Prk-31,US
Prk-32,AT
Prk-32,DE
Prk-32,US
Prk-33,AT
Prk-33,DE
Prk-33,US
Prk-34,AT
Prk-34,DE
Prk-34,US
Prk-35,AT
Prk-35,DE
Prk-35,US
Prk-36,AT
Prk-36,DE
Prk-36,US
Prk-37,AT
Prk-37,DE
Prk-37,US
Prk-38,AT
Prk-38,DE
Prk-38,US
Prk-39,AT
Prk-39,DE
Prk-39,US
Prk-4,AT
Prk-4,DE
Prk-4,US
Prk-40,AT
Prk-40,DE
Prk-40,US
Prk-41,AT
Prk-41,DE
Prk-41,US
Prk-42,AT
Prk-42,DE
Prk-42,US
Prk-43,AT
Prk-43,DE
Prk-43,US
Prk-44,AT
Prk-44,DE
Prk-44,US
Prk-45,AT
Prk-45,DE
Prk-45,US
Prk-46,AT
Prk-46,DE
Prk-46,US
Prk-47,AT
Prk-47,DE
Prk-47,US
Prk-48,AT
Prk-48,DE
Prk-48,US
Prk-49,AT
Prk-49,DE
Prk-49,US
Prk-5,AT
Prk-5,DE
Prk-5,US
Prk-50,AT
Prk-50,DE
Prk-50,US
Prk-51,AT
Prk-51,DE
Prk-51,US
Prk-52,AT
Prk-52,DE
Prk-52,US
Prk-53,AT
Prk-53,DE
Prk-53,US
Prk-54,AT
Prk-54,DE
Prk-54,US
Prk-55,AT
Prk-55,DE
Prk-55,US
Prk-56,AT
Prk-56,DE
Prk-56,US
Prk-57,AT
Prk-57,DE
Prk-57,US
Prk-58,AT
Prk-58,DE
Prk-58,US
Prk-59,AT
Prk-59,DE
Prk-59,US
Prk-6,AT
Prk-6,DE
Prk-6,US
Prk-60,AT
Prk-60,DE
Prk-60,US
Prk-61,AT
Prk-61,DE
Prk-61,US
Prk-62,AT
Prk-62,DE
Prk-62,US
Prk-63,AT
Prk-63,DE
Prk-63,US
Prk-64,AT
Prk-64,DE
Prk-64,US
Prk-65,AT
Prk-65,DE
Prk-65,US
Prk-66,AT
Prk-66,DE
Prk-66,US
Prk-67,AT
Prk-67,DE
Prk-67,US
Prk-68,AT
Prk-68,DE
Prk-68,US
Prk-69,AT
Prk-69,DE
Prk-69,US
Prk-7,AT
Prk-7,DE
Prk-7,US
Prk-70,AT
Prk-70,DE
Prk-70,US
Prk-71,AT
Prk-71,DE
Prk-71,US
Prk-72,AT
Prk-72,DE
Prk-72,US
Prk-73,AT
Prk-73,DE
Prk-73,US
Prk-74,AT
Prk-74,DE
Prk-74,US
Prk-75,AT
Prk-75,DE
Prk-75,US
Prk-76,AT
Prk-76,DE
Prk-76,US
Prk-77,AT
Prk-77,DE
Prk-77,US
Prk-78,AT
Prk-78,DE
Prk-78,US
Prk-79,AT
Prk-79,DE
Prk-79,US
Prk-8,AT
Prk-8,DE
Prk-8,US
Prk-80,AT
Prk-80,DE
Prk-80,US
Prk-81,AT
Prk-81,DE
Prk-81,US
Prk-82,AT
Prk-82,DE
Prk-82,US
Prk-83,AT
Prk-83,DE
Prk-83,US
Prk-84,AT
Prk-84,DE
Prk-84,US
Prk-85,AT
Prk-85,DE
Prk-85,US
Prk-86,AT
Prk-86,DE
Prk-86,US
Prk-87,AT
Prk-87,DE
Prk-87,US
Prk-88,AT
Prk-88,DE
Prk-88,US
Prk-89,AT
Prk-89,DE
Prk-89,US
Prk-9,AT
Prk-9,DE
Prk-9,US
Prk-90,AT
Prk-90,DE
Prk-90,US
Prk-91,AT
Prk-91,DE
Prk-91,US
Prk-92,AT
Prk-92,DE
Prk-92,US
Prk-93,AT
Prk-93,DE
Prk-93,US
Prk-94,AT
Prk-94,DE
Prk-94,US
Prk-95,AT
Prk-95,DE
Prk-95,US
Prk-96,AT
Prk-96,DE
Prk-96,US
Prk-97,AT
Prk-97,DE
Prk-97,US
Prk-98,AT
Prk-98,DE
Prk-98,US
Prk-99,AT
Prk-99,DE
Prk-99,US
