concrete_sku,name,quantity,is_never_out_of_stock,is_bundle
5554619525,name,9,0,1
8431249323,name,9,0,1
0033515573,Warehouse2,9,0,1
3957981603,name,9,0,0
1457435489,Warehouse2,9,0,1
1894010787,Warehouse2,9,0,1
6116828361,Warehouse2,9,0,1
7291900832,name,9,0,0
1239399200,name,9,0,1
9026134940,Warehouse2,9,0,1
4722779635,name,9,0,0
1188662406,name,9,0,0
8379414764,Warehouse2,9,0,1
7843597271,name,9,0,1
7965001764,name,9,0,0
4644465453,Warehouse2,9,0,1
2010856902,Warehouse2,9,0,1
7179280925,Warehouse2,9,0,1
8580329299,Warehouse2,9,0,0
544010447X,name,9,0,1
0234251441,name,9,0,1
1396203451,Warehouse2,9,0,0
6035518168,Warehouse2,9,0,1
9615037443,name,9,0,1
5531204043,Warehouse2,9,0,0
3906989712,Warehouse2,9,0,0
9463647325,name,9,0,1
4381790685,name,9,0,1
5927962971,Warehouse2,9,0,0
2780774886,name,9,0,0
2337018369,name,9,0,0
5243279080,Warehouse2,9,0,1
1709025085,name,9,0,1
7248617849,name,9,0,1
4313852018,Warehouse2,9,0,0
2324410567,name,9,0,1
4747064516,Warehouse2,9,0,0
8058863440,Warehouse2,9,0,1
956149762X,Warehouse2,9,0,1
1255105682,name,9,0,0
3776963999,name,9,0,1
0994902948,Warehouse2,9,0,0
9536241722,name,9,0,0
0931563828,Warehouse2,9,0,1
5194648391,Warehouse2,9,0,1
369687275X,name,9,0,1
0628838689,name,9,0,1
7344848015,Warehouse2,9,0,1
5223258819,Warehouse2,9,0,1
7809361791,Warehouse2,9,0,0
0293506094,name,9,0,1
9002794452,name,9,0,1
2747467163,Warehouse2,9,0,1
3812069377,Warehouse2,9,0,0
947665886X,name,9,0,0
9115638707,Warehouse2,9,0,0
714169921X,Warehouse2,9,0,1
0408348534,name,9,0,0
0577867644,Warehouse2,9,0,0
1974576256,name,9,0,1
9893668859,Warehouse2,9,0,0
0001253042,Warehouse2,9,0,1
0831403403,name,9,0,0
9125884794,name,9,0,0
2079946498,name,9,0,0
2918359351,name,9,0,1
2489746332,name,9,0,0
0075902931,name,9,0,1
8095601411,name,9,0,0
7031040779,name,9,0,0
3255276330,Warehouse2,9,0,0
9491109871,name,9,0,1
750503863X,name,9,0,0
4467275185,name,9,0,1
7971755279,Warehouse2,9,0,0
3346862151,name,9,0,1
8115947423,Warehouse2,9,0,1
8974393484,name,9,0,0
0157999483,Warehouse2,9,0,0
3452524493,name,9,0,1
7623909061,Warehouse2,9,0,0
0628884834,name,9,0,1
6310748289,Warehouse2,9,0,1
1731619251,name,9,0,0
0368272974,name,9,0,0
4646364751,name,9,0,0
4720327052,Warehouse2,9,0,0
2910494500,Warehouse2,9,0,0
0987601113,Warehouse2,9,0,1
7929162567,name,9,0,0
3867876169,name,9,0,0
3297404256,name,9,0,0
3899131002,Warehouse2,9,0,0
6090858447,name,9,0,1
0071573844,Warehouse2,9,0,0
5273620228,name,9,0,1
8626476531,name,9,0,1
2276685824,Warehouse2,9,0,0
6313669452,Warehouse2,9,0,1
5799576470,name,9,0,1
8362587687,Warehouse2,9,0,1
7576942916,name,9,0,0
160376481X,Warehouse2,9,0,0
3118637161,Warehouse2,9,0,0
0737293039,Warehouse2,9,0,1
518244527X,Warehouse2,9,0,0
1733466304,Warehouse2,9,0,1
0743248074,name,9,0,1
7801279123,name,9,0,0
9860424233,Warehouse2,9,0,0
9103655040,name,9,0,1
2886835862,name,9,0,1
1464059063,name,9,0,0
9695091075,Warehouse2,9,0,1
418898077X,name,9,0,1
9344655049,Warehouse2,9,0,0
9582550880,Warehouse2,9,0,0
1544328230,name,9,0,1
250199986X,name,9,0,0
8605136014,name,9,0,0
663886002X,name,9,0,1
2796965198,Warehouse2,9,0,0
3997220034,name,9,0,0
9638314613,name,9,0,1
7522744520,Warehouse2,9,0,0
893514133X,Warehouse2,9,0,0
8611211634,name,9,0,0
7454441815,Warehouse2,9,0,1
0250881438,name,9,0,1
7704946811,Warehouse2,9,0,0
4241306217,name,9,0,0
257171273X,name,9,0,0
6177322654,Warehouse2,9,0,1
8254060320,name,9,0,1
9962074215,name,9,0,1
1153163748,Warehouse2,9,0,0
6196672436,name,9,0,0
2367952485,Warehouse2,9,0,0
4426209390,Warehouse2,9,0,0
273192148X,Warehouse2,9,0,1
6046278465,name,9,0,1
0998839078,name,9,0,1
5563305708,name,9,0,1
4547654298,name,9,0,0
2195430796,Warehouse2,9,0,0
1127483587,name,9,0,1
9361386379,Warehouse2,9,0,1
1857203097,Warehouse2,9,0,1
0837458811,Warehouse2,9,0,1
4937692852,name,9,0,1
9519203257,Warehouse2,9,0,0
8760873019,name,9,0,0
2086612427,Warehouse2,9,0,1
3291248635,Warehouse2,9,0,1
8018877947,name,9,0,0
679767090X,Warehouse2,9,0,0
8548693657,Warehouse2,9,0,1
534325215X,Warehouse2,9,0,1
7685528673,name,9,0,0
8800350518,name,9,0,1
2790793018,name,9,0,0
2793923087,Warehouse2,9,0,1
5497190618,Warehouse2,9,0,1
9509640093,name,9,0,1
5947459434,name,9,0,0
6352469957,Warehouse2,9,0,0
8250347544,name,9,0,1
2373582562,name,9,0,0
1164320963,Warehouse2,9,0,1
5979129596,Warehouse2,9,0,0
4528190990,Warehouse2,9,0,1
9368265305,Warehouse2,9,0,0
4617576665,name,9,0,0
217451477X,name,9,0,0
5669111834,Warehouse2,9,0,1
6697200383,name,9,0,1
6949757794,name,9,0,1
2201370141,Warehouse2,9,0,0
9877370557,Warehouse2,9,0,0
8849423594,name,9,0,0
7111929462,name,9,0,1
4020922411,Warehouse2,9,0,0
5609914132,Warehouse2,9,0,0
6427590944,Warehouse2,9,0,0
0945484283,Warehouse2,9,0,1
5920310278,name,9,0,1
0523225350,Warehouse2,9,0,1
9364351851,Warehouse2,9,0,0
8301829524,Warehouse2,9,0,1
0329213415,Warehouse2,9,0,0
2736635124,Warehouse2,9,0,0
8694508060,Warehouse2,9,0,1
9651121815,name,9,0,0
6593784818,Warehouse2,9,0,1
5331849660,Warehouse2,9,0,1
9683729924,Warehouse2,9,0,0
6235927452,name,9,0,0
760424534X,name,9,0,0
0985641797,Warehouse2,9,0,0
7947167109,Warehouse2,9,0,1
4877355197,name,9,0,1
579666235X,name,9,0,0
5521677232,name,9,0,1
3839580595,name,9,0,1
5181631169,name,9,0,0
8144316142,Warehouse2,9,0,1
331520991X,name,9,0,0
6581798681,Warehouse2,9,0,1
3161917111,name,9,0,1
7935621071,Warehouse2,9,0,1
2446516505,name,9,0,0
6620243827,Warehouse2,9,0,0
882441592X,name,9,0,1
9549011887,name,9,0,0
8733235147,name,9,0,0
5482082024,name,9,0,0
1409971562,Warehouse2,9,0,1
437625407X,Warehouse2,9,0,1
475247400X,Warehouse2,9,0,0
5006008180,Warehouse2,9,0,1
9361440365,name,9,0,0
6794373416,name,9,0,1
7382744876,Warehouse2,9,0,0
6698759732,Warehouse2,9,0,0
2661220542,name,9,0,1
3867529248,Warehouse2,9,0,1
9746147811,name,9,0,0
0976905957,Warehouse2,9,0,1
3880746990,Warehouse2,9,0,1
9629802589,name,9,0,0
5442715743,Warehouse2,9,0,1
7267835155,name,9,0,0
5808450527,name,9,0,0
9711202808,Warehouse2,9,0,1
0782444199,Warehouse2,9,0,0
7967886909,Warehouse2,9,0,1
5077340625,name,9,0,1
9579755671,Warehouse2,9,0,1
8311502625,Warehouse2,9,0,0
0672515016,Warehouse2,9,0,1
4741979059,Warehouse2,9,0,0
0017071909,name,9,0,1
0854276971,name,9,0,1
8180894177,name,9,0,1
5367846637,name,9,0,0
3339160600,name,9,0,0
4196253466,name,9,0,1
1187799912,name,9,0,0
9234728955,Warehouse2,9,0,1
8824445756,Warehouse2,9,0,0
1200785797,name,9,0,0
3874058093,Warehouse2,9,0,1
3851826876,Warehouse2,9,0,1
1902187652,name,9,0,1
4487621631,name,9,0,1
0892093099,name,9,0,0
3504154624,name,9,0,1
2222776775,name,9,0,0
9899588865,name,9,0,0
0644964588,Warehouse2,9,0,0
0481125647,Warehouse2,9,0,1
7342725153,name,9,0,0
3535962730,name,9,0,1
0637876776,Warehouse2,9,0,0
3166994955,Warehouse2,9,0,1
9161880590,Warehouse2,9,0,1
6311618648,name,9,0,1
9561833085,name,9,0,0
2560295695,Warehouse2,9,0,0
9069096552,name,9,0,0
0436575868,Warehouse2,9,0,1
4622212226,name,9,0,0
4165524298,Warehouse2,9,0,0
2126622347,Warehouse2,9,0,0
0006968775,Warehouse2,9,0,0
0510925820,name,9,0,0
8677172777,name,9,0,0
7081396844,name,9,0,0
1796807850,Warehouse2,9,0,0
0054778204,name,9,0,0
1110744056,name,9,0,0
1170644465,Warehouse2,9,0,0
3283360464,Warehouse2,9,0,0
2071412907,Warehouse2,9,0,0
9718744509,name,9,0,1
8910022736,Warehouse2,9,0,0
2155971370,Warehouse2,9,0,1
0556031431,Warehouse2,9,0,0
830108894X,Warehouse2,9,0,1
2188757386,Warehouse2,9,0,1
3409133836,Warehouse2,9,0,0
9105819474,name,9,0,0
2841728706,Warehouse2,9,0,1
5716470874,name,9,0,1
0050398164,Warehouse2,9,0,1
8609768252,name,9,0,1
6944511517,Warehouse2,9,0,1
8800265251,name,9,0,1
8746868062,name,9,0,0
5632305252,Warehouse2,9,0,0
0930800729,Warehouse2,9,0,0
0849628687,name,9,0,0
0320803236,name,9,0,0
6681276830,name,9,0,0
3142123512,Warehouse2,9,0,0
8904763878,Warehouse2,9,0,1
442860937X,Warehouse2,9,0,1
3816633676,Warehouse2,9,0,1
5857246008,Warehouse2,9,0,1
9723601176,Warehouse2,9,0,1
2383002828,name,9,0,1
0618564268,name,9,0,0
2075899347,name,9,0,1
5572439959,name,9,0,1
5143621631,Warehouse2,9,0,1
3368332929,Warehouse2,9,0,1
3402078287,Warehouse2,9,0,1
3999771550,name,9,0,1
714682845X,Warehouse2,9,0,1
1413045235,name,9,0,0
6525007585,name,9,0,0
0513509860,name,9,0,0
6717477466,Warehouse2,9,0,1
0085346195,Warehouse2,9,0,0
6750915086,name,9,0,1
0605269696,Warehouse2,9,0,0
5054867163,Warehouse2,9,0,1
9295553543,name,9,0,0
9772753413,Warehouse2,9,0,1
4553018365,Warehouse2,9,0,0
0819829471,name,9,0,0
2667850688,Warehouse2,9,0,1
272589218X,Warehouse2,9,0,0
768355488X,name,9,0,1
1990490239,Warehouse2,9,0,1
0919845207,name,9,0,1
3544460653,name,9,0,1
1479868183,Warehouse2,9,0,1
060041941X,name,9,0,1
5686636273,Warehouse2,9,0,0
7757107601,Warehouse2,9,0,1
116188940X,name,9,0,1
1660705932,Warehouse2,9,0,0
7656552618,Warehouse2,9,0,0
0468701052,name,9,0,1
6995837312,name,9,0,0
9971355396,Warehouse2,9,0,0
0426189701,name,9,0,1
1643189735,name,9,0,0
1813806624,name,9,0,0
0554332280,Warehouse2,9,0,1
6698065609,Warehouse2,9,0,1
8643095281,name,9,0,1
5841162322,name,9,0,0
7457552936,Warehouse2,9,0,1
4340128945,Warehouse2,9,0,0
330830712X,Warehouse2,9,0,0
2317856148,name,9,0,0
8389689804,Warehouse2,9,0,1
2813394440,name,9,0,0
7508138309,name,9,0,0
0818063726,name,9,0,0
3618623283,name,9,0,1
0065139844,Warehouse2,9,0,1
5379914276,name,9,0,1
2338260813,Warehouse2,9,0,1
6611370994,Warehouse2,9,0,1
0695594761,name,9,0,0
8128634658,Warehouse2,9,0,0
8528661652,name,9,0,1
660998025X,Warehouse2,9,0,1
1804249157,Warehouse2,9,0,0
6409077351,Warehouse2,9,0,0
5298414362,Warehouse2,9,0,0
9265954752,name,9,0,0
905102746X,name,9,0,1
763402998X,name,9,0,0
1853361917,Warehouse2,9,0,1
1921401893,Warehouse2,9,0,0
3120527068,name,9,0,0
5869808383,Warehouse2,9,0,0
1838004432,Warehouse2,9,0,0
542364674X,name,9,0,1
5094347497,name,9,0,0
6814856999,Warehouse2,9,0,0
8901804778,Warehouse2,9,0,1
1794204822,Warehouse2,9,0,0
0885144376,name,9,0,1
6790065717,name,9,0,1
4625726506,Warehouse2,9,0,1
8552854678,name,9,0,0
6541819505,Warehouse2,9,0,1
6523383830,name,9,0,1
0396808468,name,9,0,1
0822718367,Warehouse2,9,0,0
8571032602,name,9,0,1
224218928X,name,9,0,1
3009108613,name,9,0,1
1900349582,Warehouse2,9,0,1
5412019692,name,9,0,0
1498789315,name,9,0,1
3743541629,name,9,0,1
8622819116,name,9,0,1
3526704015,name,9,0,1
1273781333,name,9,0,1
2407163583,Warehouse2,9,0,1
0875440681,name,9,0,0
3966721201,Warehouse2,9,0,0
880747204X,Warehouse2,9,0,1
8976548957,name,9,0,0
4896513193,Warehouse2,9,0,1
2733085794,Warehouse2,9,0,0
1479653438,Warehouse2,9,0,0
2577978510,name,9,0,0
9431636905,name,9,0,0
6514491332,Warehouse2,9,0,0
0144497190,name,9,0,0
5953264224,Warehouse2,9,0,0
8703206521,name,9,0,0
2885445246,Warehouse2,9,0,0
4525674652,Warehouse2,9,0,1
108382533X,name,9,0,1
8564906457,Warehouse2,9,0,1
1719738432,Warehouse2,9,0,1
058604387X,Warehouse2,9,0,0
1750872285,name,9,0,0
9868992990,Warehouse2,9,0,1
8434363674,Warehouse2,9,0,0
8615350604,Warehouse2,9,0,1
9000063892,Warehouse2,9,0,1
6143696489,Warehouse2,9,0,0
7997109986,name,9,0,1
8079360065,Warehouse2,9,0,0
3546612515,name,9,0,0
0400838591,name,9,0,0
7003732076,Warehouse2,9,0,0
0064145468,Warehouse2,9,0,0
7488118790,name,9,0,1
948782992X,Warehouse2,9,0,0
0979903319,Warehouse2,9,0,0
7888798209,name,9,0,1
8347966397,name,9,0,0
0674313070,name,9,0,0
9625467831,name,9,0,1
2007817357,name,9,0,0
0900186917,name,9,0,1
0932498728,Warehouse2,9,0,0
5980683127,name,9,0,0
1927153638,Warehouse2,9,0,0
0250496607,Warehouse2,9,0,0
3941543377,name,9,0,1
1879009579,Warehouse2,9,0,1
0784631131,name,9,0,0
0789361132,Warehouse2,9,0,0
8371472064,name,9,0,1
6618775493,name,9,0,1
4451425158,name,9,0,0
6183616710,name,9,0,0
419357699X,Warehouse2,9,0,0
5370330026,Warehouse2,9,0,1
6774286666,name,9,0,0
9715320414,Warehouse2,9,0,1
2850214019,name,9,0,1
5830623315,Warehouse2,9,0,0
901863588X,Warehouse2,9,0,1
8593444997,Warehouse2,9,0,1
4951109514,Warehouse2,9,0,1
9581277404,Warehouse2,9,0,0
3429383838,Warehouse2,9,0,1
0840319967,name,9,0,0
9288367535,Warehouse2,9,0,0
7455648456,Warehouse2,9,0,1
3376550239,name,9,0,0
2535061015,name,9,0,0
6438130419,name,9,0,0
3288196379,name,9,0,0
7340830448,Warehouse2,9,0,1
1143563468,name,9,0,0
2291062042,Warehouse2,9,0,1
823631412X,name,9,0,1
0446217417,Warehouse2,9,0,0
8733975140,Warehouse2,9,0,1
2312127024,name,9,0,0
3598310528,Warehouse2,9,0,0
6783077195,Warehouse2,9,0,0
5078826076,name,9,0,1
5507214107,Warehouse2,9,0,1
8636336228,name,9,0,1
6991237817,Warehouse2,9,0,0
5546650184,name,9,0,0
1401543715,name,9,0,1
4166005367,name,9,0,0
5282565587,name,9,0,1
3802611330,Warehouse2,9,0,1
8927011996,Warehouse2,9,0,1
9557124970,Warehouse2,9,0,1
2043825011,name,9,0,0
9492423227,Warehouse2,9,0,0
8738841894,name,9,0,0
1251062385,Warehouse2,9,0,0
7131571806,Warehouse2,9,0,1
6199226712,name,9,0,0
4851823835,Warehouse2,9,0,0
0729843254,Warehouse2,9,0,0
1701970430,name,9,0,1
4741015319,Warehouse2,9,0,1
7060367306,name,9,0,1
4855316423,Warehouse2,9,0,1
2355092370,Warehouse2,9,0,1
4164543477,name,9,0,0
6134529028,name,9,0,1
6777904670,name,9,0,0
4894700255,Warehouse2,9,0,1
4670714147,Warehouse2,9,0,1
1933725060,name,9,0,1
1519019017,name,9,0,1
1748046888,Warehouse2,9,0,0
4563629103,Warehouse2,9,0,0
8824253253,Warehouse2,9,0,1
787002130X,Warehouse2,9,0,1
8355554698,Warehouse2,9,0,0
4857013398,Warehouse2,9,0,1
5340576434,name,9,0,1
2922397246,Warehouse2,9,0,1
3321879093,name,9,0,1
3424536318,name,9,0,1
7524579128,Warehouse2,9,0,0
1211206009,Warehouse2,9,0,0
9269434427,name,9,0,0
897752170X,name,9,0,0
0466733615,name,9,0,0
8586909521,name,9,0,0
5550475537,name,9,0,0
3295602069,name,9,0,1
5232294717,Warehouse2,9,0,1
5321389403,name,9,0,0
3714317759,name,9,0,0
0572121091,Warehouse2,9,0,0
223682808X,Warehouse2,9,0,1
2624579796,name,9,0,1
8469177818,name,9,0,0
2940882096,name,9,0,1
3234615780,Warehouse2,9,0,1
9553149073,name,9,0,0
4194857844,name,9,0,1
0445833084,name,9,0,0
8459974863,Warehouse2,9,0,1
6502786308,name,9,0,0
9688359378,name,9,0,0
3344702408,name,9,0,0
1347361804,Warehouse2,9,0,0
4077996155,Warehouse2,9,0,0
1123419728,name,9,0,1
3330753293,name,9,0,1
9218989650,name,9,0,1
3836318393,Warehouse2,9,0,0
491182123X,name,9,0,0
6145458828,Warehouse2,9,0,0
6374904206,Warehouse2,9,0,0
8409377764,Warehouse2,9,0,1
6742562838,Warehouse2,9,0,0
3415323951,name,9,0,0
6182119306,name,9,0,0
1111542554,name,9,0,1
5540707397,Warehouse2,9,0,1
7839433065,name,9,0,1
1927112729,Warehouse2,9,0,0
0665063709,name,9,0,0
4758377146,Warehouse2,9,0,0
0079873685,name,9,0,1
7243967159,Warehouse2,9,0,1
5903406971,Warehouse2,9,0,0
2324002930,Warehouse2,9,0,0
9856782902,name,9,0,0
4402248590,Warehouse2,9,0,0
5965411421,name,9,0,1
3210029164,Warehouse2,9,0,1
5433977137,Warehouse2,9,0,1
2103575814,Warehouse2,9,0,1
3888651689,Warehouse2,9,0,1
095319728X,Warehouse2,9,0,0
2683077254,Warehouse2,9,0,0
6805542448,name,9,0,1
5399192195,name,9,0,1
6525673941,Warehouse2,9,0,0
4428323905,Warehouse2,9,0,1
5558992085,Warehouse2,9,0,1
5041563713,name,9,0,1
8602575203,name,9,0,1
0973397969,name,9,0,0
1149064315,Warehouse2,9,0,0
0469206896,name,9,0,0
445018260X,Warehouse2,9,0,1
0954004655,name,9,0,1
7606076979,name,9,0,0
5034517760,name,9,0,1
7592219751,Warehouse2,9,0,1
7751037954,name,9,0,0
8255413286,name,9,0,1
9160961759,name,9,0,1
169026070X,name,9,0,0
449975139X,name,9,0,1
016162104X,name,9,0,1
6980386093,Warehouse2,9,0,0
7980072758,Warehouse2,9,0,0
0893892750,name,9,0,1
3766332120,Warehouse2,9,0,0
2812459689,Warehouse2,9,0,0
3222879087,name,9,0,0
6378766282,Warehouse2,9,0,0
9513171043,name,9,0,0
3905621878,Warehouse2,9,0,0
7205053277,name,9,0,1
8222900455,Warehouse2,9,0,1
3874057186,Warehouse2,9,0,1
3431317308,Warehouse2,9,0,1
6407047641,Warehouse2,9,0,1
3788956917,name,9,0,1
6939671145,Warehouse2,9,0,0
6610348626,Warehouse2,9,0,1
116088370X,name,9,0,1
155204405X,name,9,0,0
0517346869,Warehouse2,9,0,1
0685480321,name,9,0,0
422939697X,name,9,0,1
8808412202,Warehouse2,9,0,1
703343720X,Warehouse2,9,0,1
7464941810,name,9,0,0
5590005205,name,9,0,1
1678623059,Warehouse2,9,0,1
8294812986,name,9,0,1
2416223658,Warehouse2,9,0,1
1722026820,Warehouse2,9,0,0
5873069107,name,9,0,0
8566230752,Warehouse2,9,0,0
411951062X,name,9,0,0
6160772635,name,9,0,1
7223809108,name,9,0,0
9666041693,Warehouse2,9,0,1
8432213284,name,9,0,1
0724921842,Warehouse2,9,0,1
5368637713,Warehouse2,9,0,0
2247938620,Warehouse2,9,0,1
3985625425,name,9,0,1
2972010817,name,9,0,1
2836359676,name,9,0,1
4284182684,name,9,0,1
3246000697,Warehouse2,9,0,0
7876959024,name,9,0,0
2459238037,name,9,0,1
7554055224,name,9,0,0
3871701513,name,9,0,0
8461175921,name,9,0,0
2638402214,Warehouse2,9,0,1
7928301741,name,9,0,1
7354508640,name,9,0,0
1387562835,name,9,0,1
8194687284,Warehouse2,9,0,0
9538081676,Warehouse2,9,0,0
5316304217,name,9,0,1
6711265955,name,9,0,0
0936136294,Warehouse2,9,0,1
7331315943,Warehouse2,9,0,0
3830434251,Warehouse2,9,0,0
4208751215,Warehouse2,9,0,0
1219751154,name,9,0,1
0151296006,Warehouse2,9,0,0
4327968277,name,9,0,0
5755972354,name,9,0,1
0952596547,Warehouse2,9,0,0
433252599X,Warehouse2,9,0,1
5507678596,name,9,0,1
5927025692,name,9,0,0
4087816109,Warehouse2,9,0,0
4264061555,name,9,0,0
4044693404,Warehouse2,9,0,0
4275345525,name,9,0,1
7730572362,Warehouse2,9,0,0
3212807016,name,9,0,0
5765936407,name,9,0,1
3970769841,Warehouse2,9,0,0
0663412749,Warehouse2,9,0,1
1809533988,Warehouse2,9,0,1
4824328985,name,9,0,0
6998110243,name,9,0,1
4812099080,name,9,0,1
0843520531,Warehouse2,9,0,1
6805000661,name,9,0,0
6726639333,Warehouse2,9,0,0
1333045689,name,9,0,0
4421915238,name,9,0,1
2076017038,Warehouse2,9,0,0
1791731155,name,9,0,0
1355212537,name,9,0,1
5863170425,name,9,0,0
3880534322,Warehouse2,9,0,0
5675349626,Warehouse2,9,0,1
1265251924,Warehouse2,9,0,1
5534369256,name,9,0,1
9843695208,Warehouse2,9,0,1
6921397874,Warehouse2,9,0,1
3848893401,name,9,0,0
0321663209,Warehouse2,9,0,1
7440002377,name,9,0,0
798082279X,name,9,0,1
775357907X,name,9,0,0
8114217294,name,9,0,1
1854820370,Warehouse2,9,0,1
2656052564,name,9,0,1
9571128252,Warehouse2,9,0,1
3025993685,Warehouse2,9,0,0
8523783148,Warehouse2,9,0,1
929811348X,name,9,0,1
8391465535,Warehouse2,9,0,0
5869797411,name,9,0,0
4958523758,Warehouse2,9,0,0
5039017243,name,9,0,1
3433212775,Warehouse2,9,0,0
1552019357,name,9,0,1
0132977222,name,9,0,1
9753671121,name,9,0,1
8583874549,name,9,0,1
8876658378,name,9,0,0
0665231547,Warehouse2,9,0,0
2569167983,Warehouse2,9,0,1
1686683677,Warehouse2,9,0,0
9274610041,Warehouse2,9,0,1
1605110299,name,9,0,0
0606089047,Warehouse2,9,0,0
2406007715,Warehouse2,9,0,0
9441028584,Warehouse2,9,0,1
5202733038,name,9,0,1
7511800041,name,9,0,0
7863965497,Warehouse2,9,0,1
1851119345,Warehouse2,9,0,0
6490675803,Warehouse2,9,0,0
0318686554,name,9,0,1
1024796280,name,9,0,1
3226707469,name,9,0,0
8280058516,Warehouse2,9,0,1
8948250906,name,9,0,1
0958172293,name,9,0,1
305748803X,name,9,0,0
0545969344,Warehouse2,9,0,1
005040198X,Warehouse2,9,0,1
6418369947,name,9,0,0
1116998378,name,9,0,1
7509275180,name,9,0,1
0076600149,name,9,0,0
1959379755,name,9,0,0
6141657079,Warehouse2,9,0,0
6414079138,name,9,0,0
255702936X,Warehouse2,9,0,1
4339002836,Warehouse2,9,0,1
3083431546,name,9,0,0
1551887274,Warehouse2,9,0,0
7119377841,Warehouse2,9,0,1
0573582114,name,9,0,0
1445332620,name,9,0,1
5375685965,name,9,0,0
4103426586,Warehouse2,9,0,0
1866378953,name,9,0,1
2582414662,name,9,0,0
6545044478,Warehouse2,9,0,1
6918391844,name,9,0,1
7059395431,name,9,0,0
2069516288,name,9,0,1
1284907902,Warehouse2,9,0,1
8863166900,Warehouse2,9,0,1
8341856557,Warehouse2,9,0,1
3225910899,name,9,0,1
